Fecha Corriente(A) Rapidez(M/Min)
2025/1/22 9:58:48 0.09
2025/1/22 9:58:48 0.10
2025/1/22 9:58:48 0.10
2025/1/22 9:58:48 0.09
2025/1/22 9:58:48 0.09
2025/1/22 9:58:48 0.09
2025/1/22 9:58:48 0.10
2025/1/22 9:58:48 0.09
2025/1/22 9:58:48 0.11
2025/1/22 9:58:48 0.10
2025/1/22 9:58:49 0.10
2025/1/22 9:58:49 0.10
2025/1/22 9:58:49 0.10
2025/1/22 9:58:49 0.10
2025/1/22 9:58:49 0.10
2025/1/22 9:58:49 0.10
2025/1/22 9:58:49 0.11
2025/1/22 9:58:49 0.10
2025/1/22 9:58:49 0.10
2025/1/22 9:58:49 0.11
2025/1/22 9:58:49 0.10
2025/1/22 9:58:49 0.11
2025/1/22 9:58:49 0.11
2025/1/22 9:58:50 0.09
2025/1/22 9:58:50 0.09
2025/1/22 9:58:50 0.10
2025/1/22 9:58:50 0.10
2025/1/22 9:58:50 0.09
2025/1/22 9:58:50 0.10
2025/1/22 9:58:50 0.10
2025/1/22 9:58:50 0.09
2025/1/22 9:58:50 0.09
2025/1/22 9:58:50 0.15
2025/1/22 9:58:50 0.10
2025/1/22 9:58:50 0.09
2025/1/22 9:58:50 0.10
2025/1/22 9:58:51 0.11
2025/1/22 9:58:51 0.10
2025/1/22 9:58:51 0.10
2025/1/22 9:58:51 0.10
2025/1/22 9:58:51 0.10
2025/1/22 9:58:51 0.10
2025/1/22 9:58:51 0.10
2025/1/22 9:58:51 0.10
2025/1/22 9:58:51 0.10
2025/1/22 9:58:51 0.10
2025/1/22 9:58:51 0.10
2025/1/22 9:58:51 0.10
2025/1/22 9:58:51 0.12
2025/1/22 9:58:51 0.10
2025/1/22 9:58:52 0.10
2025/1/22 9:58:52 0.09
2025/1/22 9:58:52 0.11
2025/1/22 9:58:52 0.10
2025/1/22 9:58:52 0.10
2025/1/22 9:58:52 0.89
2025/1/22 9:58:52 0.11
2025/1/22 9:58:52 0.10
2025/1/22 9:58:52 0.11
2025/1/22 9:58:52 0.09
2025/1/22 9:58:52 0.09
2025/1/22 9:58:52 0.09
2025/1/22 9:58:52 0.09
2025/1/22 9:58:53 0.09
2025/1/22 9:58:53 0.11
2025/1/22 9:58:53 0.10
2025/1/22 9:58:53 0.15
2025/1/22 9:58:53 0.10
2025/1/22 9:58:53 0.10
2025/1/22 9:58:53 0.10
2025/1/22 9:58:53 0.10
2025/1/22 9:58:53 0.10
2025/1/22 9:58:53 0.10
2025/1/22 9:58:53 0.10
2025/1/22 9:58:53 0.10
2025/1/22 9:58:53 0.09
2025/1/22 9:58:54 0.09
2025/1/22 9:58:54 0.10
2025/1/22 9:58:54 0.10
2025/1/22 9:58:54 0.09
2025/1/22 9:58:54 0.09
2025/1/22 9:58:54 0.09
2025/1/22 9:58:54 0.10
2025/1/22 9:58:54 0.10
2025/1/22 9:58:54 0.09
2025/1/22 9:58:54 0.10
2025/1/22 9:58:54 0.09
2025/1/22 9:58:54 0.09
2025/1/22 9:58:54 0.09
2025/1/22 9:58:54 0.10
2025/1/22 9:58:55 0.09
2025/1/22 9:58:55 0.09
2025/1/22 9:58:55 0.12
2025/1/22 9:58:55 0.10
2025/1/22 9:58:55 0.10
2025/1/22 9:58:55 0.10
2025/1/22 9:58:55 0.09
2025/1/22 9:58:55 0.10
2025/1/22 9:58:55 0.10
2025/1/22 9:58:55 0.10
2025/1/22 9:58:55 0.09
2025/1/22 9:58:55 0.10
2025/1/22 9:58:55 0.10
2025/1/22 9:58:56 0.10
2025/1/22 9:58:56 0.10
2025/1/22 9:58:56 0.13
2025/1/22 9:58:56 0.10
2025/1/22 9:58:56 0.09
2025/1/22 9:58:56 0.09
2025/1/22 9:58:56 0.10
2025/1/22 9:58:56 0.09
2025/1/22 9:58:56 0.09
2025/1/22 9:58:56 0.09
2025/1/22 9:58:56 0.10
2025/1/22 9:58:56 0.10
2025/1/22 9:58:56 0.09
2025/1/22 9:58:57 0.09
2025/1/22 9:58:57 0.09
2025/1/22 9:58:57 0.09
2025/1/22 9:58:57 0.09
2025/1/22 9:58:57 0.11
2025/1/22 9:58:57 0.09
2025/1/22 9:58:57 0.09
2025/1/22 9:58:57 0.10
2025/1/22 9:58:57 0.12
2025/1/22 9:58:57 0.10
2025/1/22 9:58:57 0.10
2025/1/22 9:58:57 0.10
2025/1/22 9:58:57 0.10
2025/1/22 9:58:57 0.10
2025/1/22 9:58:58 0.10
2025/1/22 9:58:58 0.10
2025/1/22 9:58:58 0.10
2025/1/22 9:58:58 0.10
2025/1/22 9:58:58 0.10
2025/1/22 9:58:58 0.09
2025/1/22 9:58:58 0.09
2025/1/22 9:58:58 0.09
2025/1/22 9:58:58 0.09
2025/1/22 9:58:58 0.09
2025/1/22 9:58:58 0.09
2025/1/22 9:58:58 0.10
2025/1/22 9:58:58 0.09
2025/1/22 9:58:59 0.09
2025/1/22 9:58:59 0.09
2025/1/22 9:58:59 0.09
2025/1/22 9:58:59 0.09
2025/1/22 9:58:59 0.09
2025/1/22 9:58:59 0.11
2025/1/22 9:58:59 0.14
2025/1/22 9:58:59 0.11
2025/1/22 9:58:59 0.10
2025/1/22 9:58:59 0.11
2025/1/22 9:58:59 0.10
2025/1/22 9:58:59 0.10
2025/1/22 9:58:59 0.10
2025/1/22 9:58:59 0.11
2025/1/22 9:59:0 0.11
2025/1/22 9:59:0 0.10
2025/1/22 9:59:0 0.11
2025/1/22 9:59:0 0.10
2025/1/22 9:59:0 0.11
2025/1/22 9:59:0 0.10
2025/1/22 9:59:0 0.09
2025/1/22 9:59:0 0.10
2025/1/22 9:59:0 0.09
2025/1/22 9:59:0 0.10
2025/1/22 9:59:0 0.10
2025/1/22 9:59:0 0.12
2025/1/22 9:59:0 0.10
2025/1/22 9:59:1 0.10
2025/1/22 9:59:1 0.09
2025/1/22 9:59:1 0.09
2025/1/22 9:59:1 0.11
2025/1/22 9:59:1 0.10
2025/1/22 9:59:1 0.10
2025/1/22 9:59:1 0.16
2025/1/22 9:59:1 0.03
2025/1/22 9:59:1 0.12
2025/1/22 9:59:1 0.11
2025/1/22 9:59:1 0.12
2025/1/22 9:59:1 0.10
2025/1/22 9:59:1 0.12
2025/1/22 9:59:2 0.11
2025/1/22 9:59:2 0.11
2025/1/22 9:59:2 0.11
2025/1/22 9:59:2 0.11
2025/1/22 9:59:2 0.11
2025/1/22 9:59:2 0.10
2025/1/22 9:59:2 0.12
2025/1/22 9:59:2 0.11
2025/1/22 9:59:2 0.72
2025/1/22 9:59:2 0.38
2025/1/22 9:59:2 0.13
2025/1/22 9:59:2 0.02
2025/1/22 9:59:2 0.02
2025/1/22 9:59:2 0.27
2025/1/22 9:59:3 0.14
2025/1/22 9:59:3 0.18
2025/1/22 9:58:27 0.99
2025/1/22 9:58:27 0.18
2025/1/22 9:58:27 0.13
2025/1/22 9:58:27 0.09
2025/1/22 9:58:27 0.08
2025/1/22 9:58:27 0.12
2025/1/22 9:58:27 0.07
2025/1/22 9:58:27 0.08
2025/1/22 9:58:27 0.09
2025/1/22 9:58:27 0.07
2025/1/22 9:58:27 0.07
2025/1/22 9:58:27 0.08
2025/1/22 9:58:27 0.08
2025/1/22 9:58:28 0.07
2025/1/22 9:58:28 0.08
2025/1/22 9:58:28 0.08
2025/1/22 9:58:28 0.06
2025/1/22 9:58:28 0.09
2025/1/22 9:58:28 0.08
2025/1/22 9:58:28 0.08
2025/1/22 9:58:28 0.08
2025/1/22 9:58:28 0.09
2025/1/22 9:58:28 0.09
2025/1/22 9:58:28 0.08
2025/1/22 9:58:28 0.08
2025/1/22 9:58:28 0.07
2025/1/22 9:58:29 0.25
2025/1/22 9:58:29 1.17
2025/1/22 9:58:29 0.30
2025/1/22 9:58:29 0.85
2025/1/22 9:58:29 0.55
2025/1/22 9:58:29 0.13
2025/1/22 9:58:29 0.15
2025/1/22 9:58:29 0.15
2025/1/22 9:58:29 0.15
2025/1/22 9:58:29 0.14
2025/1/22 9:58:29 0.13
2025/1/22 9:58:29 0.13
2025/1/22 9:58:29 0.14
2025/1/22 9:58:30 0.15
2025/1/22 9:58:30 0.13
2025/1/22 9:58:30 0.14
2025/1/22 9:58:30 0.15
2025/1/22 9:58:30 0.14
2025/1/22 9:58:30 0.14
2025/1/22 9:58:30 0.14
2025/1/22 9:58:30 0.14
2025/1/22 9:58:30 0.13
2025/1/22 9:58:30 0.11
2025/1/22 9:58:30 0.12
2025/1/22 9:58:30 0.15
2025/1/22 9:58:30 0.14
2025/1/22 9:58:30 0.12
2025/1/22 9:58:31 0.12
2025/1/22 9:58:31 0.17
2025/1/22 9:58:31 2.19
2025/1/22 9:58:31 0.75
2025/1/22 9:58:31 0.04
2025/1/22 9:58:31 0.17
2025/1/22 9:58:31 0.13
2025/1/22 9:58:31 0.07
2025/1/22 9:58:31 0.28
2025/1/22 9:58:31 0.07
2025/1/22 9:58:31 0.12
2025/1/22 9:58:31 0.08
2025/1/22 9:58:31 0.10
2025/1/22 9:58:32 0.10
2025/1/22 9:58:32 0.14
2025/1/22 9:58:32 0.16
2025/1/22 9:58:32 0.19
2025/1/22 9:58:32 0.18
2025/1/22 9:58:32 0.18
2025/1/22 9:58:32 0.17
2025/1/22 9:58:32 0.19
2025/1/22 9:58:32 0.17
2025/1/22 9:58:32 0.22
2025/1/22 9:58:32 0.22
2025/1/22 9:58:32 0.21
2025/1/22 9:58:32 0.19
2025/1/22 9:58:33 0.19
2025/1/22 9:58:33 0.21
2025/1/22 9:58:33 0.21
2025/1/22 9:58:33 0.21
2025/1/22 9:58:33 0.20
2025/1/22 9:58:33 0.21
2025/1/22 9:58:33 0.22
2025/1/22 9:58:33 0.22
2025/1/22 9:58:33 0.22
2025/1/22 9:58:33 0.22
2025/1/22 9:58:33 0.18
2025/1/22 9:58:33 0.17
2025/1/22 9:58:33 0.21
2025/1/22 9:58:33 0.20
2025/1/22 9:58:34 0.20
2025/1/22 9:58:34 0.19
2025/1/22 9:58:34 0.21
2025/1/22 9:58:34 0.18
2025/1/22 9:58:34 0.16
2025/1/22 9:58:34 0.15
2025/1/22 9:58:34 0.15
2025/1/22 9:58:34 0.15
2025/1/22 9:58:34 0.15
2025/1/22 9:58:34 0.15
2025/1/22 9:58:34 0.22
2025/1/22 9:58:34 0.22
2025/1/22 9:58:34 0.22
2025/1/22 9:58:35 0.21
2025/1/22 9:58:35 0.21
2025/1/22 9:58:35 0.20
2025/1/22 9:58:35 0.20
2025/1/22 9:58:35 0.21
2025/1/22 9:58:35 0.20
2025/1/22 9:58:35 0.21
2025/1/22 9:58:35 0.20
2025/1/22 9:58:35 0.19
2025/1/22 9:58:35 0.19
2025/1/22 9:58:35 0.17
2025/1/22 9:58:35 0.25
2025/1/22 9:58:35 0.20
2025/1/22 9:58:35 0.21
2025/1/22 9:58:36 0.21
2025/1/22 9:58:36 0.21
2025/1/22 9:58:36 0.22
2025/1/22 9:58:36 0.21
2025/1/22 9:58:36 0.21
2025/1/22 9:58:36 0.21
2025/1/22 9:58:36 0.22
2025/1/22 9:58:36 0.21
2025/1/22 9:58:36 0.22
2025/1/22 9:58:36 0.18
2025/1/22 9:58:36 0.16
2025/1/22 9:58:36 0.21
2025/1/22 9:58:36 0.22
2025/1/22 9:58:37 0.21
2025/1/22 9:58:37 0.22
2025/1/22 9:58:37 0.22
2025/1/22 9:58:37 0.21
2025/1/22 9:58:37 0.22
2025/1/22 9:58:37 0.22
2025/1/22 9:58:37 0.22
2025/1/22 9:58:37 0.21
2025/1/22 9:58:37 0.22
2025/1/22 9:58:37 0.22
2025/1/22 9:58:37 0.22
2025/1/22 9:58:37 0.22
2025/1/22 9:58:37 0.21
2025/1/22 9:58:38 0.21
2025/1/22 9:58:38 0.20
2025/1/22 9:58:38 0.19
2025/1/22 9:58:38 0.17
2025/1/22 9:58:38 0.18
2025/1/22 9:58:38 0.18
2025/1/22 9:58:38 0.21
2025/1/22 9:58:38 0.20
2025/1/22 9:58:38 0.21
2025/1/22 9:58:38 0.21
2025/1/22 9:58:38 0.21
2025/1/22 9:58:38 0.22
2025/1/22 9:58:38 0.21
2025/1/22 9:58:38 0.19
2025/1/22 9:58:39 0.22
2025/1/22 9:58:39 0.22
2025/1/22 9:58:39 0.23
2025/1/22 9:58:39 0.22
2025/1/22 9:58:39 0.21
2025/1/22 9:58:39 0.21
2025/1/22 9:58:39 0.21
2025/1/22 9:58:39 0.22
2025/1/22 9:58:39 0.20
2025/1/22 9:58:39 0.20
2025/1/22 9:58:39 0.22
2025/1/22 9:58:39 0.22
2025/1/22 9:58:39 0.21
2025/1/22 9:58:40 0.23
2025/1/22 9:58:40 0.20
2025/1/22 9:58:40 0.20
2025/1/22 9:58:40 0.22
2025/1/22 9:58:40 0.22
2025/1/22 9:58:40 0.21
2025/1/22 9:58:40 0.20
2025/1/22 9:58:40 0.20
2025/1/22 9:58:40 0.20
2025/1/22 9:58:40 0.19
2025/1/22 9:58:40 0.18
2025/1/22 9:58:40 0.20
2025/1/22 9:58:40 0.21
2025/1/22 9:58:40 0.21
2025/1/22 9:58:41 0.18
2025/1/22 9:58:41 0.16
2025/1/22 9:58:41 0.19
2025/1/22 9:58:41 0.23
2025/1/22 9:58:41 0.21
2025/1/22 9:58:41 0.19
2025/1/22 9:58:41 0.22
2025/1/22 9:58:41 0.22
2025/1/22 9:58:41 0.22
2025/1/22 9:58:41 0.21
2025/1/22 9:58:41 0.22
2025/1/22 9:58:41 0.22
2025/1/22 9:58:41 0.21
2025/1/22 9:58:42 0.20
2025/1/22 9:58:42 0.23
2025/1/22 9:58:42 0.20
2025/1/22 9:58:42 0.19
2025/1/22 9:58:42 0.19
2025/1/22 9:58:42 0.19
2025/1/22 9:58:42 0.20
2025/1/22 9:58:42 0.19
2025/1/22 9:58:42 0.20
2025/1/22 9:58:42 0.20
2025/1/22 9:58:42 0.20
2025/1/22 9:58:42 0.20
2025/1/22 9:58:42 0.22
2025/1/22 9:58:42 0.20
2025/1/22 9:58:43 0.21
2025/1/22 9:58:43 0.14
2025/1/22 9:58:43 0.08
2025/1/22 9:58:43 0.13
2025/1/22 9:58:43 0.16
2025/1/22 9:58:43 0.18
2025/1/22 9:58:43 0.21
2025/1/22 9:58:43 0.22
2025/1/22 9:58:43 0.23
2025/1/22 9:58:43 0.21
2025/1/22 9:58:43 0.20
2025/1/22 9:58:43 0.19
2025/1/22 9:58:43 0.23
2025/1/22 9:58:44 0.19
2025/1/22 9:58:44 0.13
2025/1/22 9:58:44 0.24
2025/1/22 9:58:44 0.22
2025/1/22 9:58:44 0.22
2025/1/22 9:58:44 0.22
2025/1/22 9:58:44 0.19
2025/1/22 9:58:44 0.20
2025/1/22 9:58:44 0.21
2025/1/22 9:58:44 0.21
2025/1/22 9:58:44 0.22
2025/1/22 9:58:44 0.21
2025/1/22 9:58:44 0.21
2025/1/22 9:58:45 0.20
2025/1/22 9:58:45 0.20
2025/1/22 9:58:45 0.19
2025/1/22 9:58:45 0.15
2025/1/22 9:58:45 0.16
2025/1/22 9:58:45 0.15
2025/1/22 9:58:45 0.17
2025/1/22 9:58:45 0.14
2025/1/22 9:58:45 0.13
2025/1/22 9:58:45 0.21
2025/1/22 9:58:45 0.20
2025/1/22 9:58:45 0.21
2025/1/22 9:58:45 0.20
2025/1/22 9:58:46 0.22
2025/1/22 9:58:46 0.21
2025/1/22 9:58:46 0.20
2025/1/22 9:58:46 0.17
2025/1/22 9:58:46 0.26
2025/1/22 9:58:46 0.21
2025/1/22 9:58:46 0.21
2025/1/22 9:58:46 0.22
2025/1/22 9:58:46 0.20
2025/1/22 9:58:46 0.18
2025/1/22 9:58:46 0.19
2025/1/22 9:58:46 0.23
2025/1/22 9:58:46 0.22
2025/1/22 9:58:46 0.20
2025/1/22 9:58:47 0.22
2025/1/22 9:58:47 0.22
2025/1/22 9:58:47 0.21
2025/1/22 9:58:47 0.21
2025/1/22 9:58:47 0.21
2025/1/22 9:58:47 0.14
2025/1/22 9:58:47 0.16
2025/1/22 9:58:47 0.12
2025/1/22 9:58:47 0.12
2025/1/22 9:58:47 0.12
2025/1/22 9:58:47 0.14
2025/1/22 9:58:47 0.14
2025/1/22 9:58:47 0.21
2025/1/22 9:58:48 0.20
2025/1/22 9:58:48 0.22
2025/1/22 9:58:48 0.21
2025/1/22 9:58:48 0.19
2025/1/22 9:58:48 0.17
2025/1/22 9:58:48 0.25
2025/1/22 9:58:48 0.22
2025/1/22 9:58:48 0.21
2025/1/22 9:58:48 0.22
2025/1/22 9:58:48 0.22
2025/1/22 9:58:48 0.22
2025/1/22 9:58:48 0.22
2025/1/22 9:58:48 0.22
2025/1/22 9:58:48 0.22
2025/1/22 9:58:49 0.22
2025/1/22 9:58:49 0.22
2025/1/22 9:58:49 0.21
2025/1/22 9:58:49 0.22
2025/1/22 9:58:49 0.20
2025/1/22 9:58:49 0.13
2025/1/22 9:58:49 0.15
2025/1/22 9:58:49 0.18
2025/1/22 9:58:49 0.19
2025/1/22 9:58:49 0.07
2025/1/22 9:58:49 0.18
2025/1/22 9:58:49 0.19
2025/1/22 9:58:49 0.18
2025/1/22 9:58:50 0.15
2025/1/22 9:58:50 0.10
2025/1/22 9:58:50 0.08
2025/1/22 9:58:50 0.05
2025/1/22 9:58:50 0.04
2025/1/22 9:58:50 0.18
2025/1/22 9:58:50 0.24
2025/1/22 9:58:50 0.23
2025/1/22 9:58:50 0.21
2025/1/22 9:58:50 0.21
2025/1/22 9:58:50 0.22
2025/1/22 9:58:50 0.20
2025/1/22 9:58:50 0.20
2025/1/22 9:58:51 0.22
2025/1/22 9:58:51 0.21
2025/1/22 9:58:51 0.21
2025/1/22 9:58:51 0.21
2025/1/22 9:58:51 0.21
2025/1/22 9:58:51 0.22
2025/1/22 9:58:51 0.20
2025/1/22 9:58:51 0.08
2025/1/22 9:58:51 0.02
2025/1/22 9:58:51 0.08
2025/1/22 9:58:51 0.09
2025/1/22 9:58:51 0.03
2025/1/22 9:58:51 0.05
2025/1/22 9:58:51 0.13
2025/1/22 9:58:52 0.15
2025/1/22 9:58:52 0.15
2025/1/22 9:58:52 0.16
2025/1/22 9:58:52 0.16
2025/1/22 9:58:52 0.11
2025/1/22 9:58:52 0.19
2025/1/22 9:58:52 0.08
2025/1/22 9:58:52 0.27
2025/1/22 9:58:52 0.22
2025/1/22 9:58:52 0.20
2025/1/22 9:58:52 0.19
2025/1/22 9:58:52 0.15
2025/1/22 9:58:52 0.17
2025/1/22 9:58:53 0.19
2025/1/22 9:58:53 0.21
2025/1/22 9:58:53 0.21
2025/1/22 9:58:53 0.20
2025/1/22 9:58:53 0.19
2025/1/22 9:58:53 0.18
2025/1/22 9:58:53 0.21
2025/1/22 9:58:53 0.20
2025/1/22 9:58:53 0.08
2025/1/22 9:58:53 0.11
2025/1/22 9:58:53 0.18
2025/1/22 9:58:53 0.12
2025/1/22 9:58:53 0.08
2025/1/22 9:58:53 0.17
2025/1/22 9:58:54 0.17
2025/1/22 9:58:54 0.15
2025/1/22 9:58:54 0.13
2025/1/22 9:58:54 0.13
2025/1/22 9:58:54 0.17
2025/1/22 9:58:54 0.12
2025/1/22 9:58:54 0.09
2025/1/22 9:58:54 0.13
2025/1/22 9:58:54 0.25
2025/1/22 9:58:54 0.19
2025/1/22 9:58:54 0.20
2025/1/22 9:58:54 0.21
2025/1/22 9:58:54 0.22
2025/1/22 9:58:55 0.22
2025/1/22 9:58:55 0.20
2025/1/22 9:58:55 0.20
2025/1/22 9:58:55 0.22
2025/1/22 9:58:55 0.19
2025/1/22 9:58:55 0.19
2025/1/22 9:58:55 0.19
2025/1/22 9:58:55 0.22
2025/1/22 9:58:55 0.20
2025/1/22 9:58:55 0.09
2025/1/22 9:58:55 0.04
2025/1/22 9:58:55 0.12
2025/1/22 9:58:55 0.13
2025/1/22 9:58:56 0.09
2025/1/22 9:58:56 0.18
2025/1/22 9:58:56 0.10
2025/1/22 9:58:56 0.04
2025/1/22 9:58:56 0.12
2025/1/22 9:58:56 0.10
2025/1/22 9:58:56 0.11
2025/1/22 9:58:56 0.10
2025/1/22 9:58:56 0.00
2025/1/22 9:58:56 0.07
2025/1/22 9:58:56 0.15
2025/1/22 9:58:56 0.13
2025/1/22 9:58:56 0.09
2025/1/22 9:58:56 0.19
2025/1/22 9:58:57 0.22
2025/1/22 9:58:57 0.20
2025/1/22 9:58:57 0.18
2025/1/22 9:58:57 0.17
2025/1/22 9:58:57 0.16
2025/1/22 9:58:57 0.16
2025/1/22 9:58:57 0.17
2025/1/22 9:58:57 0.22
2025/1/22 9:58:57 0.19
2025/1/22 9:58:57 0.20
2025/1/22 9:58:57 0.11
2025/1/22 9:58:57 0.10
2025/1/22 9:58:57 0.13
2025/1/22 9:58:58 0.05
2025/1/22 9:58:58 0.01
2025/1/22 9:58:58 0.05
2025/1/22 9:58:58 0.07
2025/1/22 9:58:58 0.03
2025/1/22 9:58:58 0.20
2025/1/22 9:58:58 0.02
2025/1/22 9:58:58 0.06
2025/1/22 9:58:58 0.03
2025/1/22 9:58:58 0.20
2025/1/22 9:58:58 0.05
2025/1/22 9:58:58 0.18
2025/1/22 9:58:58 0.13
2025/1/22 9:58:59 0.19
2025/1/22 9:58:59 0.20
2025/1/22 9:58:59 0.21
2025/1/22 9:58:59 0.20
2025/1/22 9:58:59 0.12
2025/1/22 9:58:59 0.12
2025/1/22 9:58:59 0.16
2025/1/22 9:58:59 0.23
2025/1/22 9:58:59 0.19
2025/1/22 9:58:59 0.20
2025/1/22 9:58:59 0.22
2025/1/22 9:58:59 0.20
2025/1/22 9:58:59 0.13
2025/1/22 9:58:59 0.12
2025/1/22 9:59:0 0.16
2025/1/22 9:59:0 0.06
2025/1/22 9:59:0 0.02
2025/1/22 9:59:0 0.09
2025/1/22 9:59:0 0.17
2025/1/22 9:59:0 0.13
2025/1/22 9:59:0 0.11
2025/1/22 9:59:0 0.13
2025/1/22 9:59:0 0.15
2025/1/22 9:59:0 0.14
2025/1/22 9:59:0 0.12
2025/1/22 9:59:0 0.14
2025/1/22 9:59:0 0.25
2025/1/22 9:59:1 0.21
2025/1/22 9:59:1 0.19
2025/1/22 9:59:1 0.20
2025/1/22 9:59:1 0.20
2025/1/22 9:59:1 0.20
2025/1/22 9:59:1 0.17
2025/1/22 9:59:1 0.19
2025/1/22 9:59:1 0.22
2025/1/22 9:59:1 0.19
2025/1/22 9:59:1 0.17
2025/1/22 9:59:1 0.10
2025/1/22 9:59:1 0.14
2025/1/22 9:59:1 0.21
2025/1/22 9:59:1 0.08
2025/1/22 9:59:2 0.12
2025/1/22 9:59:2 0.15
2025/1/22 9:59:2 0.14
2025/1/22 9:59:2 0.08
2025/1/22 9:59:2 0.08
2025/1/22 9:59:2 0.03
2025/1/22 9:59:2 0.10
2025/1/22 9:59:2 0.09
2025/1/22 9:59:2 0.11
2025/1/22 9:59:2 0.10
2025/1/22 9:59:2 0.11
2025/1/22 9:59:2 0.07
2025/1/22 9:59:2 0.12
2025/1/22 9:59:3 0.23
2025/1/22 9:59:3 0.21
2025/1/22 9:59:3 0.19
2025/1/22 9:59:3 0.19
2025/1/22 9:59:3 0.13
2025/1/22 9:59:3 0.12
2025/1/22 9:59:3 0.11
2025/1/22 9:59:3 0.14
2025/1/22 9:59:3 0.14
2025/1/22 9:59:3 0.13
2025/1/22 9:59:3 0.14
2025/1/22 9:59:3 0.11
2025/1/22 9:59:3 0.18
2025/1/22 9:59:4 0.22
2025/1/22 9:59:4 0.13
2025/1/22 9:59:4 0.12
2025/1/22 9:59:4 0.12
2025/1/22 9:59:4 0.11
2025/1/22 9:59:4 0.02
2025/1/22 9:59:4 0.09
2025/1/22 9:59:4 0.14
2025/1/22 9:59:4 0.08
2025/1/22 9:59:4 0.08
2025/1/22 9:59:4 0.05
2025/1/22 9:59:4 0.03
2025/1/22 9:59:4 0.12
2025/1/22 9:59:4 0.08
2025/1/22 9:59:5 0.09
2025/1/22 9:59:5 0.20
2025/1/22 9:59:5 0.11
2025/1/22 9:59:5 0.16
2025/1/22 9:59:5 0.18
2025/1/22 9:59:5 0.21
2025/1/22 9:59:5 0.19
2025/1/22 9:59:5 0.13
2025/1/22 9:59:5 0.18
2025/1/22 9:59:5 0.20
2025/1/22 9:59:5 0.18
2025/1/22 9:59:5 0.09
2025/1/22 9:59:5 0.08
2025/1/22 9:59:6 0.18
2025/1/22 9:59:6 0.17
2025/1/22 9:59:6 0.08
2025/1/22 9:59:6 0.10
2025/1/22 9:59:6 0.13
2025/1/22 9:59:6 0.14
2025/1/22 9:59:6 0.05
2025/1/22 9:59:6 0.07
2025/1/22 9:59:6 0.13
2025/1/22 9:59:6 0.03
2025/1/22 9:59:6 0.20
2025/1/22 9:59:6 0.02
2025/1/22 9:59:6 0.10
2025/1/22 9:59:6 0.14
2025/1/22 9:59:7 0.10
2025/1/22 9:59:7 0.17
2025/1/22 9:59:7 0.11
2025/1/22 9:59:7 0.11
2025/1/22 9:59:7 0.13
2025/1/22 9:59:7 0.09
2025/1/22 9:59:7 0.09
2025/1/22 9:59:7 0.12
2025/1/22 9:59:7 0.10
2025/1/22 9:59:7 0.16
2025/1/22 9:59:7 0.18
2025/1/22 9:59:7 0.13
2025/1/22 9:59:7 0.08
2025/1/22 9:59:8 0.16
2025/1/22 9:59:8 0.20
2025/1/22 9:59:8 0.18
2025/1/22 9:59:8 0.09
2025/1/22 9:59:8 0.06
2025/1/22 9:59:8 0.08
2025/1/22 9:59:8 0.12
2025/1/22 9:59:8 0.10
2025/1/22 9:59:8 0.09
2025/1/22 9:59:8 0.10
2025/1/22 9:59:8 0.14
2025/1/22 9:59:8 0.11
2025/1/22 9:59:8 0.08
2025/1/22 9:59:8 0.03
2025/1/22 9:59:9 0.06
2025/1/22 9:59:9 0.10
2025/1/22 9:59:9 0.09
2025/1/22 9:59:9 0.20
2025/1/22 9:59:9 0.18
2025/1/22 9:59:9 0.17
2025/1/22 9:59:9 0.10
2025/1/22 9:59:9 0.07
2025/1/22 9:59:9 0.15
2025/1/22 9:59:9 0.19
2025/1/22 9:59:9 0.18
2025/1/22 9:59:9 0.16
2025/1/22 9:59:9 0.19
2025/1/22 9:59:10 0.19
2025/1/22 9:59:10 0.15
2025/1/22 9:59:10 0.18
2025/1/22 9:59:10 0.19
2025/1/22 9:59:10 0.05
2025/1/22 9:59:10 0.18
2025/1/22 9:59:10 0.20
2025/1/22 9:59:10 0.03
2025/1/22 9:59:10 0.01
2025/1/22 9:59:10 0.17
2025/1/22 9:59:10 0.10
2025/1/22 9:59:10 0.11
2025/1/22 9:59:10 0.08
2025/1/22 9:59:10 0.04
2025/1/22 9:59:11 0.10
2025/1/22 9:59:11 0.11
2025/1/22 9:59:11 0.08
2025/1/22 9:59:11 0.07
2025/1/22 9:59:11 0.17
2025/1/22 9:59:11 0.20
2025/1/22 9:59:11 0.18
2025/1/22 9:59:11 0.12
2025/1/22 9:59:11 0.15
2025/1/22 9:59:11 0.19
2025/1/22 9:59:11 0.16
2025/1/22 9:59:11 0.15
2025/1/22 9:59:11 0.16
2025/1/22 9:59:12 0.18
2025/1/22 9:59:12 0.18
2025/1/22 9:59:12 0.17
2025/1/22 9:59:12 0.17
2025/1/22 9:59:12 0.19
2025/1/22 9:59:12 0.08
2025/1/22 9:59:12 0.05
2025/1/22 9:59:12 0.08
2025/1/22 9:59:12 0.04
2025/1/22 9:59:12 0.01
2025/1/22 9:59:12 0.18
2025/1/22 9:59:12 0.02
2025/1/22 9:59:12 0.03
2025/1/22 9:59:13 0.01
2025/1/22 9:59:13 0.02
2025/1/22 9:59:13 0.07
2025/1/22 9:59:13 0.09
2025/1/22 9:59:13 0.03
2025/1/22 9:59:13 0.17
2025/1/22 9:59:13 0.06
2025/1/22 9:59:13 0.09
